"","Transect","Common.Names","Fish_Number","Size","Scientific.Names","Family","Species_Richness","simpsons","depth","PCovHalophila","PCovMacroalgae","PCovOther","PCovThalassia","PCovHalodule","PCovRubble","PCovSyringodium","nativecover","totalcover","PCovSand"
"363","15 Deep","Blue Runner",501,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"364","15 Deep","Blue Runner",548,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"365","15 Deep","Blue Runner",525,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"366","15 Deep","Blue Runner",503,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"367","15 Deep","Blue Runner",539,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"368","15 Deep","Blue Runner",480,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"369","15 Deep","Blue Runner",490,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"370","15 Deep","Bridled Goby",508,"2-3cm","Coryphopterus glaucofraenum ","Gobiidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"371","15 Deep","Blue Runner",500,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"372","15 Deep","Blue Runner",523,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"373","15 Deep","Masked Goby",515,"<2","Coryphopterus personatus","Gobiidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"374","15 Deep","Blue Runner",541,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"375","15 Deep","Blue Runner",494,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"376","15 Deep","Blue Runner",537,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"377","15 Deep","Blue Runner",479,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"378","15 Deep","Blue Runner",507,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"379","15 Deep","Chalk Bass",550,"<2","Serranus tortugarum ","Serranidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"380","15 Deep","Blue Runner",481,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"381","15 Deep","Blue Runner",521,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"382","15 Deep","Slippery Dick ",512,"3-4cm","Halichoeres bivittatus","Labridae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"383","15 Deep","Blue Runner",529,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"384","15 Deep","Blue Runner",531,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"385","15 Deep","Blue Runner",478,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"386","15 Deep","Blue Runner",546,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"387","15 Deep","Masked Goby",516,"<2","Coryphopterus personatus","Gobiidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"388","15 Deep","Blue Runner",496,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"389","15 Deep","Blue Runner",520,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"390","15 Deep","Blue Runner",477,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"391","15 Deep","Masked Goby",518,"<2","Coryphopterus personatus","Gobiidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"392","15 Deep","Blue Runner",489,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"393","15 Deep","Blue Runner",491,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"394","15 Deep","Blue Runner",538,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"395","15 Deep","Blue Runner",493,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"396","15 Deep","Colon Goby",554,"2-3cm","Coryphopterus alloides","Gobiidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"397","15 Deep","Rosy Blenny",511,"3-4cm","Malacoctenus macropus","Labrisomidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"398","15 Deep","Blue Runner",482,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"399","15 Deep","Blue Runner",536,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"400","15 Deep","Blue Runner",527,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"401","15 Deep","Yellowtail Snapper",557,"2-3cm","Ocyurus chrysurus","Lutjanidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"402","15 Deep","Yellowtail Snapper",560,"3-4cm","Ocyurus chrysurus","Lutjanidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"403","15 Deep","Blue Runner",483,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"404","15 Deep","Blue Runner",532,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"405","15 Deep","Blue Runner",519,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"406","15 Deep","Blue Runner",506,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"407","15 Deep","Blue Runner",545,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"408","15 Deep","Rosy Blenny",510,"3-4cm","Malacoctenus macropus","Labrisomidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"409","15 Deep","Blue Runner",540,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"410","15 Deep","Blue Runner",485,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"411","15 Deep","Masked Goby",513,"<2","Coryphopterus personatus","Gobiidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"412","15 Deep","Blue Runner",528,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"413","15 Deep","Blue Runner",544,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"414","15 Deep","Blue Runner",486,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"415","15 Deep","Colon Goby",509,"3-4cm","Coryphopterus alloides","Gobiidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"416","15 Deep","Blue Runner",542,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"417","15 Deep","Blue Runner",535,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"418","15 Deep","Chalk Bass",553,"<2","Serranus tortugarum ","Serranidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"419","15 Deep","Redband Parrotfish",555,"3-4cm","Sparisoma aurofrenatum","Scaridae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"420","15 Deep","Chalk Bass",552,"<2","Serranus tortugarum ","Serranidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"421","15 Deep","Masked Goby",517,"<2","Coryphopterus personatus","Gobiidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"422","15 Deep","Yellowtail Snapper",559,"3-4cm","Ocyurus chrysurus","Lutjanidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"423","15 Deep","Blue Runner",524,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"424","15 Deep","Yellowtail Snapper",558,"2-3cm","Ocyurus chrysurus","Lutjanidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"425","15 Deep","Blue Runner",543,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"426","15 Deep","Blue Runner",504,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"427","15 Deep","Yellowtail Snapper",556,"2-3cm","Ocyurus chrysurus","Lutjanidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"428","15 Deep","Blue Runner",533,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"429","15 Deep","Masked Goby",514,"<2","Coryphopterus personatus","Gobiidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"430","15 Deep","Blue Runner",484,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"431","15 Deep","Blue Runner",488,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"432","15 Deep","Blue Runner",526,"21","Caranx crysos","Carangidae",9,0.448078026391279,22.55519928,95.4,0.7,1.9,0,0,0,0,0,98,1.99999999999999
"433","15 Intermediate","Slippery Dick ",448,"2-3cm","Halichoeres bivittatus","Labridae",3,0.666666666666667,17.1,93.4,1.3,0,0,0,0,0,0,94.7,5.3
"434","15 Intermediate","Dwarf Sand Perch",451,"3-4cm","Diplectrum bivittatum","Serranidae",3,0.666666666666667,17.1,93.4,1.3,0,0,0,0,0,0,94.7,5.3
"435","15 Intermediate","Slippery Dick ",447,"<2","Halichoeres bivittatus","Labridae",3,0.666666666666667,17.1,93.4,1.3,0,0,0,0,0,0,94.7,5.3
"436","15 Shallow","Bridled Goby",934,"2-3cm","Coryphopterus glaucofraenum ","Gobiidae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"437","15 Shallow","Dwarf Sand Perch",935,"2-3cm","Diplectrum bivittatum","Serranidae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"438","15 Shallow","Princess Parrotfish",939,"2-3cm","Scarus taeniopterus","Scaridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"439","15 Shallow","Princess Parrotfish",928,"<2","Scarus taeniopterus","Scaridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"440","15 Shallow","Princess Parrotfish",925,"<2","Scarus taeniopterus","Scaridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"441","15 Shallow","Masked Goby",943,"2-3cm","Coryphopterus personatus","Gobiidae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"442","15 Shallow","Bridled Goby",933,"2-3cm","Coryphopterus glaucofraenum ","Gobiidae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"443","15 Shallow","Masked Goby",941,"<2","Coryphopterus personatus","Gobiidae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"444","15 Shallow","Bluelip Parrotfish",923,"<2","Scarus coeruleus","Scaridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"445","15 Shallow","Bluelip Parrotfish",919,"<2","Scarus coeruleus","Scaridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"446","15 Shallow","Princess Parrotfish",936,"<2","Scarus taeniopterus","Scaridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"447","15 Shallow","Masked Goby",942,"2-3cm","Coryphopterus personatus","Gobiidae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"448","15 Shallow","Slippery Dick ",932,"<2","Halichoeres bivittatus","Labridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"449","15 Shallow","Princess Parrotfish",926,"<2","Scarus taeniopterus","Scaridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"450","15 Shallow","Slender Filefish",944,"2-3cm","Monacanthus tuckeri","Monacanthidae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"451","15 Shallow","Bluelip Parrotfish",922,"<2","Scarus coeruleus","Scaridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"452","15 Shallow","Princess Parrotfish",927,"<2","Scarus taeniopterus","Scaridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"453","15 Shallow","Sharpnose Puffer",930,"<2","Canthigaster rostrata ","Tetraodontidae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"454","15 Shallow","Slippery Dick ",931,"<2","Halichoeres bivittatus","Labridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"455","15 Shallow","Princess Parrotfish",929,"<2","Scarus taeniopterus","Scaridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"456","15 Shallow","Bluelip Parrotfish",920,"<2","Scarus coeruleus","Scaridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"457","15 Shallow","Bluelip Parrotfish",924,"<2","Scarus coeruleus","Scaridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"458","15 Shallow","Princess Parrotfish",937,"<2","Scarus taeniopterus","Scaridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"459","15 Shallow","Slippery Dick ",940,"3-4cm","Halichoeres bivittatus","Labridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"460","15 Shallow","Bluelip Parrotfish",921,"<2","Scarus coeruleus","Scaridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"461","15 Shallow","Princess Parrotfish",938,"<2","Scarus taeniopterus","Scaridae",8,0.821538461538462,9.753599688,35.8,2,26.9,0,2.6,0,0,2.6,67.3,32.7
"462","16 Deep","Chalk Bass",949,"<2","Serranus tortugarum ","Serranidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"463","16 Deep","Rosy Blenny",951,"<2","Malacoctenus macropus","Labrisomidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"464","16 Deep","Masked Goby",970,"<2","Coryphopterus personatus","Gobiidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"465","16 Deep","Yellowtail Snapper",973,"2-3cm","Ocyurus chrysurus","Lutjanidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"466","16 Deep","Masked Goby",971,"<2","Coryphopterus personatus","Gobiidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"467","16 Deep","Chalk Bass",945,"<2","Serranus tortugarum ","Serranidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"468","16 Deep","Chalk Bass",947,"<2","Serranus tortugarum ","Serranidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"469","16 Deep","Lane Snapper",963,"2-3cm","Lutjanus synagris","Lutjanidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"470","16 Deep","Lane Snapper",965,"2-3cm","Lutjanus synagris","Lutjanidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"471","16 Deep","Stoplight Parrotfish",974,"2-3cm","Sparisoma viride ","Scaridae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"472","16 Deep","Yellowtail Snapper",954,"<2","Ocyurus chrysurus","Lutjanidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"473","16 Deep","Lane Snapper",959,"2-3cm","Lutjanus synagris","Lutjanidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"474","16 Deep","Yellowtail Snapper",955,"<2","Ocyurus chrysurus","Lutjanidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"475","16 Deep","Yellowtail Snapper",957,"<2","Ocyurus chrysurus","Lutjanidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"476","16 Deep","Masked Goby",968,"<2","Coryphopterus personatus","Gobiidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"477","16 Deep","Yellowtail Snapper",953,"<2","Ocyurus chrysurus","Lutjanidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"478","16 Deep","Chalk Bass",948,"<2","Serranus tortugarum ","Serranidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"479","16 Deep","Green Razorfish",975,"3-4cm","Xyrichtys martinicensis","Labridae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"480","16 Deep","Lane Snapper",962,"2-3cm","Lutjanus synagris","Lutjanidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"481","16 Deep","Yellowtail Snapper",972,"2-3cm","Ocyurus chrysurus","Lutjanidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"482","16 Deep","Rosy Blenny",952,"<2","Malacoctenus macropus","Labrisomidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"483","16 Deep","Masked Goby",969,"<2","Coryphopterus personatus","Gobiidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"484","16 Deep","Lane Snapper",964,"2-3cm","Lutjanus synagris","Lutjanidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"485","16 Deep","Lane Snapper",960,"2-3cm","Lutjanus synagris","Lutjanidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"486","16 Deep","Masked Goby",967,"<2","Coryphopterus personatus","Gobiidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"487","16 Deep","Chalk Bass",946,"<2","Serranus tortugarum ","Serranidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"488","16 Deep","Lane Snapper",966,"2-3cm","Lutjanus synagris","Lutjanidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"489","16 Deep","Lane Snapper",961,"2-3cm","Lutjanus synagris","Lutjanidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"490","16 Deep","Chalk Bass",950,"<2","Serranus tortugarum ","Serranidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"491","16 Deep","Yellowtail Snapper",956,"<2","Ocyurus chrysurus","Lutjanidae",8,0.827586206896552,21.64079931,93,0.1,0,0,0,0,0,0,93.1,6.90000000000001
"492","16 Intermediate","Green Razorfish",997,"4-5cm","Xyrichtys martinicensis","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"493","16 Intermediate","Slippery Dick ",1005,"3-4cm","Halichoeres bivittatus","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"494","16 Intermediate","Green Razorfish",1017,"3-4cm","Xyrichtys martinicensis","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"495","16 Intermediate","Striped Parrotfish",986,"<2","Scarus iseri","Scaridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"496","16 Intermediate","Slippery Dick ",1004,"3-4cm","Halichoeres bivittatus","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"497","16 Intermediate","Green Razorfish",991,"3-4cm","Xyrichtys martinicensis","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"498","16 Intermediate","Green Razorfish",1018,"3-4cm","Xyrichtys martinicensis","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"499","16 Intermediate","Green Razorfish",1024,"11-15cm","Xyrichtys martinicensis","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"500","16 Intermediate","Green Razorfish",1025,"11-15cm","Xyrichtys martinicensis","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"501","16 Intermediate","Green Razorfish",990,"2-3cm","Xyrichtys martinicensis","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"502","16 Intermediate","Slippery Dick ",1013,"6-10cm","Halichoeres bivittatus","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"503","16 Intermediate","Green Razorfish",992,"3-4cm","Xyrichtys martinicensis","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"504","16 Intermediate","Slippery Dick ",981,"2-3cm","Halichoeres bivittatus","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"505","16 Intermediate","Striped Parrotfish",988,"<2","Scarus iseri","Scaridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"506","16 Intermediate","Green Razorfish",1023,"11-15cm","Xyrichtys martinicensis","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"507","16 Intermediate","Green Razorfish",1020,"4-5cm","Xyrichtys martinicensis","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"508","16 Intermediate","Slippery Dick ",979,"<2","Halichoeres bivittatus","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"509","16 Intermediate","Slippery Dick ",1012,"6-10cm","Halichoeres bivittatus","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"510","16 Intermediate","Slender Filefish",1002,"3-4cm","Monacanthus tuckeri","Monacanthidae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"511","16 Intermediate","Slippery Dick ",1014,"11-15cm","Halichoeres bivittatus","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"512","16 Intermediate","Slippery Dick ",1011,"6-10cm","Halichoeres bivittatus","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"513","16 Intermediate","Green Razorfish",1022,"6-10cm","Xyrichtys martinicensis","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"514","16 Intermediate","Green Razorfish",996,"4-5cm","Xyrichtys martinicensis","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"515","16 Intermediate","Striped Parrotfish",987,"<2","Scarus iseri","Scaridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"516","16 Intermediate","Slippery Dick ",1010,"6-10cm","Halichoeres bivittatus","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"517","16 Intermediate","Green Razorfish",1021,"4-5cm","Xyrichtys martinicensis","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"518","16 Intermediate","Green Razorfish",993,"3-4cm","Xyrichtys martinicensis","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
"519","16 Intermediate","Green Razorfish",998,"4-5cm","Xyrichtys martinicensis","Labridae",5,0.678519593613933,10.66799966,37.2,26.5,0,0,0,0,0,0,63.7,36.3
